epoch,train_loss,valid_loss,accuracy,precision_score,recall_score,f1_score,time
0,1.3535500764846802,1.1295359134674072,0.5305846333503723,0.38704636061719744,0.4385569736006465,0.35693577794847536,10:20
1,1.318720817565918,1.0980967283248901,0.569111168384552,0.38411416838349677,0.42897636845272985,0.3648990810884088,10:20
2,1.2364280223846436,1.1508233547210693,0.4964514970779419,0.38392129576858286,0.4290820124659705,0.3422076788343718,10:21
3,1.164083480834961,1.0869303941726685,0.565055787563324,0.3860063405194836,0.44215776311057314,0.36760886467581294,10:20
4,1.1285322904586792,1.0985721349716187,0.5596485137939453,0.38357147090759414,0.4351563990467009,0.36249279058659506,10:20
