epoch,train_loss,valid_loss,accuracy,precision_score,recall_score,f1_score,time
0,1.4708826541900635,1.1570162773132324,0.4954376518726349,0.38036405656099065,0.41990485925550675,0.33650139511872984,18:20
1,1.3847767114639282,1.137768030166626,0.5130111575126648,0.37461707487765855,0.4125229160654335,0.33948559366514397,18:21
2,1.3017346858978271,1.2058089971542358,0.4569111168384552,0.3795877501153169,0.42347076859335786,0.32379961173652044,18:20
3,1.3127031326293945,1.1803767681121826,0.5275430679321289,0.3676622968124292,0.39661177884033116,0.33662632877786075,18:20
