epoch,train_loss,valid_loss,accuracy,precision_score,recall_score,f1_score,time
0,1.7234982252120972,1.3519150018692017,0.3626224994659424,0.3574304765247982,0.38143855795402876,0.27336031046656173,06:57
1,1.6963716745376587,1.32273530960083,0.3788442015647888,0.35666585461157624,0.38265209727415606,0.27933030603137654,06:57
2,1.6401475667953491,1.3108999729156494,0.37242311239242554,0.3624088201955585,0.39416920943582473,0.28190584284299974,06:58
3,1.6390994787216187,1.32334303855896,0.40757012367248535,0.35567782828049377,0.369979394861311,0.288865685243979,06:59
4,1.553704857826233,1.2967994213104248,0.4133152961730957,0.36000651524185107,0.38450642134278973,0.2939866776834962,06:59
5,1.5221118927001953,1.3118255138397217,0.44508278369903564,0.36243764605251366,0.3792050965652489,0.30805242162568036,06:59
6,1.3734325170516968,1.2865021228790283,0.4288611114025116,0.36784263763054253,0.4032146507795788,0.3070255549628407,06:59
7,1.4012668132781982,1.2903592586517334,0.4464346170425415,0.3668850282739789,0.3911949480961354,0.311697895799884,06:57
8,1.325726866722107,1.3014416694641113,0.45657315850257874,0.3642671204949839,0.39129767389392134,0.31283320585556146,06:58
