epoch,train_loss,valid_loss,accuracy,precision_score,recall_score,f1_score,time
0,2.3667445182800293,60.23484802246094,0.23158212006092072,0.08593629455738404,0.1394986661833058,0.07114485879115297,00:02
1,2.2235004901885986,819.4813842773438,0.2817029058933258,0.09195654909929951,0.13014110396335185,0.08179730105864685,00:02
2,2.119199514389038,3.095158576965332,0.3031401038169861,0.08689154892864524,0.10726344196649382,0.07646311820352855,00:02
3,1.8220263719558716,104.12890625,0.3209541141986847,0.09295963245313858,0.11584474023931829,0.08371927893050954,00:03
4,1.8023141622543335,3.152731418609619,0.329408198595047,0.08654589324468387,0.10515807558979344,0.07945190976092018,00:03
