epoch,train_loss,valid_loss,accuracy,precision_score,recall_score,f1_score,time
0,1.366979718208313,1.1870863437652588,0.4674079716205597,0.3695941811667803,0.41081835146425894,0.3256185997888645,08:31
1,1.3458718061447144,1.168978214263916,0.5131646394729614,0.37295265220396406,0.4170234601254544,0.34360274878347,08:34
2,1.2742677927017212,1.1367045640945435,0.5350204706192017,0.38094053178378484,0.43250918672380917,0.3579174318338121,08:34
3,1.2042590379714966,1.1432279348373413,0.4813394546508789,0.37286248107223013,0.41853726703172917,0.3328698216349902,08:37
4,1.1295356750488281,1.1358367204666138,0.48070040345191956,0.37292378272173415,0.42100576687788654,0.3317485306651852,08:36
5,1.0970346927642822,1.1319119930267334,0.52773517370224,0.376913338223788,0.41639406746187896,0.34987250309340684,08:35
