epoch,train_loss,valid_loss,accuracy,precision_score,recall_score,f1_score,time
0,1.1729563474655151,1.3119548559188843,0.5201131701469421,0.38786580062251524,0.4994487338953681,0.4105738751639232,00:03
1,1.0974814891815186,1.219380259513855,0.5067718029022217,0.39729960792732966,0.5075718571951505,0.41633466456047646,00:03
2,1.0552762746810913,1.2524912357330322,0.5162724852561951,0.41926622740172176,0.5112276586011794,0.43341064892579384,00:03
3,1.0501230955123901,1.429082989692688,0.5312310457229614,0.40752400851266996,0.4957013261263521,0.42182010951044185,00:03
4,1.0495723485946655,1.4145057201385498,0.5162724852561951,0.40786165333341334,0.49791536024550814,0.42271759747227167,00:03
5,0.9824201464653015,1.3261833190917969,0.5253689289093018,0.4204855946802386,0.509127944951451,0.4356163750037522,00:03
